group,club_pair,pair_count,purity
Other (Men's),brighton & hove albion ↔ man utd,5,0.6
Other (Men's),crystal palace ↔ red bull salzburg,5,0.4
Other (Men's),rb leipzig ↔ strasbourg,5,0.4
Other (Men's),bayern ↔ besiktas,5,0.4
Other (Men's),sevilla ↔ tottenham hotspur,5,0.4
Other (Men's),barcelona ↔ real sociedad,5,0.2
Other (Men's),dortmund ↔ newcastle united,5,0.4
Other (Men's),norwich city ↔ vfl bochum,5,0.2
Other (Men's),norwich city ↔ strasbourg,5,0.2
Other (Men's),milan ↔ rayo vallecano,5,0.2
Other (Men's),newcastle united ↔ vfl bochum,5,0.2
Other (Men's),milan ↔ stuttgart,5,0.2
Other (Men's),man city ↔ vfl bochum,5,0.2
Other (Men's),man city ↔ strasbourg,5,0.2
Other (Men's),leicester city ↔ vfl bochum,5,0.2
Other (Men's),atletico madrid ↔ fc copenhagen,5,0.4
Other (Men's),leicester city ↔ osasuna,5,0.2
Other (Men's),inter ↔ vfl bochum,5,0.2
Other (Men's),inter ↔ tottenham hotspur,5,0.2
Other (Men's),fulham ↔ vfl bochum,5,0.2
Other (Men's),fulham ↔ osasuna,5,0.2
Other (Men's),everton ↔ vfl bochum,5,0.2
Other (Men's),burnley ↔ vfl bochum,5,0.2
Other (Men's),osasuna ↔ sheffield united,5,0.2
Other (Men's),osasuna ↔ tottenham hotspur,5,0.2
Other (Men's),osasuna ↔ vfl bochum,5,0.2
Other (Men's),osasuna ↔ west bromwich albion,5,0.2
Other (Men's),besiktas ↔ crystal palace,5,0.4
Other (Men's),mallorca ↔ toulouse,5,0.2
Other (Men's),paris saint-germain ↔ toffees,5,0.4
Other (Men's),gunners ↔ rennes,5,0.4
Other (Men's),atalanta ↔ sporting cp,5,0.2
Other (Men's),gunners ↔ west ham united,5,0.6
Other (Men's),vfl bochum ↔ west ham united,5,0.2
Other (Men's),borussia dortmund ↔ real sociedad,5,0.2
Other (Men's),tottenham hotspur ↔ vfl bochum,5,0.2
Other (Men's),strasbourg ↔ west ham united,5,0.2
Other (Men's),strasbourg ↔ vfl bochum,5,0.2
Other (Men's),strasbourg ↔ tottenham hotspur,5,0.2
Other (Men's),sheffield united ↔ vfl bochum,5,0.2
Other (Men's),sheffield united ↔ strasbourg,5,0.2
Other (Men's),osasuna ↔ west ham united,5,0.2
Other (Men's),burnley ↔ strasbourg,5,0.2
Other (Men's),brighton & hove albion ↔ west bromwich albion,5,0.2
Other (Men's),brighton & hove albion ↔ osasuna,5,0.2
Other (Men's),west ham ↔ wolverhampton wanderers,5,0.4
Other (Men's),fc porto ↔ milan,5,0.4
Other (Men's),rayo vallecano ↔ toulouse,5,0.2
Other (Men's),ac milan ↔ sporting cp,5,0.2
Other (Men's),real madrid ↔ toulouse,5,0.2
Other (Men's),girona ↔ lazio,5,0.4
Other (Men's),arsenal ↔ wolverhampton,5,0.4
Other (Men's),celta vigo ↔ paris saint-germain,5,0.4
Other (Men's),stuttgart ↔ toulouse,5,0.2
Other (Men's),galatasaray ↔ roma,5,0.4
Other (Men's),burnley ↔ rennes,5,0.4
Other (Men's),norwich city ↔ toffees,5,0.6
Other (Men's),magpies ↔ napoli,5,0.4
Other (Men's),benfica ↔ fc copenhagen,5,0.2
Other (Men's),frankfurt ↔ leicester city,5,0.4
Other (Men's),fiorentina ↔ rangers,5,0.4
Other (Men's),reds ↔ sporting cp,5,0.4
Other (Men's),ac milan ↔ montpellier,5,0.2
Other (Men's),brighton & hove albion ↔ inter,5,0.2
Other (Men's),burnley ↔ marseille,5,0.4
Other (Men's),bayer leverkusen ↔ west bromwich albion,5,0.2
Other (Men's),aston villa ↔ vfl bochum,5,0.2
Other (Men's),aston villa ↔ osasuna,5,0.2
Other (Men's),liverpool fc ↔ newcastle united,5,0.2
Other (Men's),napoli ↔ toulouse,5,0.2
Other (Men's),monaco ↔ west ham,5,0.4
Other (Men's),nice ↔ stuttgart,5,0.2
Other (Men's),liverpool fc ↔ tottenham hotspur,5,0.2
Other (Men's),aston villa ↔ monaco,5,0.4
Other (Men's),ac milan ↔ red bull salzburg,5,0.2
Other (Men's),burnley ↔ psv,5,0.4
Other (Men's),luton town ↔ villarreal,5,0.4
Other (Men's),porto ↔ wolves,5,0.2
Other (Men's),lyon ↔ newcastle united,5,0.4
Other (Men's),brighton ↔ saints,5,0.6
Other (Men's),mallorca ↔ stuttgart,5,0.2
Other (Men's),vfl bochum ↔ west bromwich albion,5,0.2
Other (Men's),bayer leverkusen ↔ borussia mönchengladbach,5,0.4
Other (Men's),feyenoord ↔ luton town,5,0.2
Other (Men's),empoli ↔ verona,5,0.4
Other (Men's),philadelphia union ↔ psv,5,0.2
Other (Men's),paris saint-germain ↔ philadelphia union,5,0.2
Other (Men's),manchester united ↔ philadelphia union,5,0.2
Other (Men's),luton town ↔ union saint-gilloise,5,0.2
Other (Men's),luton town ↔ philadelphia union,5,0.2
Other (Men's),feyenoord ↔ philadelphia union,5,0.2
Other (Men's),fc porto ↔ union saint-gilloise,5,0.2
Other (Men's),philadelphia union ↔ sporting cp,5,0.2
Other (Men's),fc porto ↔ psv,5,0.2
Other (Men's),fc porto ↔ luton town,5,0.2
Other (Men's),everton ↔ philadelphia union,5,0.2
Other (Men's),manchester united ↔ verona,5,0.2
Other (Men's),celtic ↔ sporting cp,5,0.2
Other (Men's),celtic ↔ philadelphia union,5,0.2
Other (Men's),borussia dortmund ↔ philadelphia union,5,0.2
Other (Men's),philadelphia union ↔ rb leipzig,5,0.2
Other (Men's),philadelphia union ↔ union saint-gilloise,5,0.2
Other (Men's),bayern munich ↔ union saint-gilloise,5,0.2
Other (Men's),mainz ↔ sevilla,5,0.2
Other (Men's),fc porto ↔ tottenham,5,0.2
Other (Men's),eintracht frankfurt ↔ fc porto,5,0.2
Other (Men's),eintracht frankfurt ↔ everton,5,0.2
Other (Men's),crystal palace ↔ fc porto,5,0.2
Other (Men's),brentford ↔ fc porto,5,0.2
Other (Men's),brentford ↔ eintracht frankfurt,5,0.2
Other (Men's),mainz ↔ rayo vallecano,5,0.2
Other (Men's),leeds united ↔ sporting cp,5,0.6
Other (Men's),arsenal ↔ cagliari,5,0.4
Other (Men's),athletic bilbao ↔ osasuna,5,0.2
Other (Men's),mainz ↔ toulouse,5,0.2
Other (Men's),mallorca ↔ milan,5,0.2
Other (Men's),porto ↔ toffees,5,0.4
Other (Men's),mallorca ↔ monaco,5,0.2
Other (Men's),sporting cp ↔ union saint-gilloise,5,0.2
Other (Men's),ac milan ↔ tottenham hotspur,5,0.4
Other (Men's),benfica ↔ philadelphia union,5,0.2
Other (Men's),fc porto ↔ philadelphia union,5,0.2
Other (Men's),eintracht frankfurt ↔ napoli,5,0.4
Other (Men's),borussia mönchengladbach ↔ vfl wolfsburg,5,0.4
Other (Men's),ajax ↔ bournemouth,5,0.6
Other (Men's),borussia dortmund ↔ fc augsburg,5,0.4
Other (Men's),borussia dortmund ↔ sc freiburg,5,0.4
Other (Men's),ajax ↔ fenerbahce,5,0.2
Other (Men's),borussia mönchengladbach ↔ fc augsburg,5,0.4
Other (Men's),bournemouth ↔ fenerbahce,5,0.4
Other (Men's),marseille ↔ olympique marseille,5,0.4
Other (Men's),freiburg ↔ mainz,5,0.4
Other (Men's),borussia mönchengladbach ↔ sc freiburg,5,0.4
Other (Men's),feyenoord ↔ tottenham hotspur,5,0.4
Other (Men's),celta vigo ↔ liverpool,5,0.4
Other (Men's),bayern ↔ fc augsburg,5,0.4
Other (Men's),dortmund ↔ fc augsburg,5,0.4
Other (Men's),mallorca ↔ napoli,5,0.2
Other (Men's),dortmund ↔ sc freiburg,5,0.4
Other (Men's),mallorca ↔ nice,5,0.2
Other (Men's),fc augsburg ↔ sc freiburg,5,0.4
Other (Men's),ajax ↔ toffees,5,0.4
Other (Men's),rayo vallecano ↔ west ham,5,0.4
Other (Men's),galatasaray ↔ valencia,5,0.4
Other (Men's),villarreal ↔ wolves,5,0.4
Other (Men's),barca ↔ man utd,4,0.5
Other (Men's),burnley ↔ union saint-gilloise,4,0.25
Other (Men's),bristol city ↔ red bull salzburg,4,0.25
Other (Men's),girona ↔ napoli,4,0.5
Other (Men's),bristol city ↔ union saint-gilloise,4,0.25
Other (Men's),ajax ↔ bristol city,4,0.25
Other (Men's),genoa ↔ psg,4,0.5
Other (Men's),stuttgart ↔ west ham,4,0.25
Other (Men's),fulham ↔ genoa,4,0.5
Other (Men's),union saint-gilloise ↔ west ham,4,0.25
Other (Men's),red bull salzburg ↔ union saint-gilloise,4,0.25
Other (Men's),eintracht frankfurt ↔ girona,4,0.25
Other (Men's),bayer leverkusen ↔ milan,4,0.25
Other (Men's),borussia dortmund ↔ cagliari,4,0.25
Other (Men's),brentford ↔ stuttgart,4,0.25
Other (Men's),newcastle united ↔ union saint-gilloise,4,0.25
Other (Men's),bristol city ↔ rangers,4,0.25
Other (Men's),getafe ↔ union saint-gilloise,4,0.25
Other (Men's),getafe ↔ red bull salzburg,4,0.25
Other (Men's),burnley ↔ red bull salzburg,4,0.25
Other (Men's),getafe ↔ lille,4,0.25
Other (Men's),girona ↔ manchester united,4,0.5
Other (Men's),milan ↔ tottenham hotspur,4,0.25
Other (Men's),cagliari ↔ hellas verona,4,0.5
Other (Men's),newcastle united ↔ rb leipzig,4,0.25
Other (Men's),gunners ↔ leverkusen,4,0.5
Other (Men's),bristol city ↔ getafe,4,0.25
Other (Men's),lille ↔ rangers,4,0.25
Other (Men's),lille ↔ union saint-gilloise,4,0.25
Other (Men's),psv ↔ tottenham hotspur,4,0.5
Other (Men's),manchester united ↔ wolverhampton,4,0.5
Other (Men's),bristol city ↔ lille,4,0.25
Other (Men's),fenerbahce ↔ tottenham hotspur,4,0.5
Other (Men's),brentford ↔ union saint-gilloise,4,0.25
Other (Men's),slovan bratislava ↔ union saint-gilloise,4,0.5
Other (Men's),newcastle ↔ union saint-gilloise,4,0.25
Other (Men's),arsenal ↔ genoa,4,0.5
Other (Men's),milan ↔ toffees,4,0.25
Other (Men's),eintracht frankfurt ↔ union saint-gilloise,4,0.5
Other (Men's),juventus ↔ tottenham hotspur,4,0.5
Other (Men's),hoffenheim ↔ trabzonspor,4,0.25
Other (Men's),juventus ↔ trabzonspor,4,0.25
Other (Men's),leicester city ↔ trabzonspor,4,0.25
Other (Men's),porto ↔ trabzonspor,4,0.25
Other (Men's),afc bournemouth ↔ arsenal,4,0.25
Other (Men's),afc bournemouth ↔ bournemouth,4,0.25
Other (Men's),afc bournemouth ↔ brighton,4,0.25
Other (Men's),afc bournemouth ↔ chelsea,4,0.25
Other (Men's),afc bournemouth ↔ cherries,4,0.25
Other (Men's),afc bournemouth ↔ crystal palace,4,0.25
Other (Men's),afc bournemouth ↔ everton,4,0.25
Other (Men's),afc bournemouth ↔ fulham,4,0.25
Other (Men's),afc bournemouth ↔ leicester,4,0.25
Other (Men's),afc bournemouth ↔ leicester city,4,0.25
Other (Men's),afc bournemouth ↔ liverpool,4,0.25
Other (Men's),afc bournemouth ↔ magpies,4,0.25
Other (Men's),afc bournemouth ↔ man city,4,0.25
Other (Men's),afc bournemouth ↔ man utd,4,0.25
Other (Men's),afc bournemouth ↔ manchester city,4,0.25
Other (Men's),afc bournemouth ↔ manchester united,4,0.25
Other (Men's),afc bournemouth ↔ newcastle,4,0.25
Other (Men's),afc bournemouth ↔ nottingham forest,4,0.25
Other (Men's),afc bournemouth ↔ reds,4,0.25
Other (Men's),afc bournemouth ↔ spurs,4,0.25
Other (Men's),afc bournemouth ↔ tottenham hotspur,4,0.25
Other (Men's),hoffenheim ↔ leicester city,4,0.25
Other (Men's),getafe ↔ trabzonspor,4,0.25
Other (Men's),ajax ↔ verona,4,0.5
Other (Men's),augsburg ↔ valencia,4,0.75
Other (Men's),barcelona ↔ union saint-gilloise,4,0.25
Other (Men's),inter ↔ union saint-gilloise,4,0.25
Other (Men's),osasuna ↔ union saint-gilloise,4,0.25
Other (Men's),union saint-gilloise ↔ valencia,4,0.25
Other (Men's),fc copenhagen ↔ milan,4,0.25
Other (Men's),fc copenhagen ↔ newcastle,4,0.25
Other (Men's),lens ↔ nottingham forest,4,0.5
Other (Men's),ac milan ↔ hornets,4,0.25
Other (Men's),celtic ↔ wolves,4,0.5
Other (Men's),marseille ↔ wolverhampton wanderers,4,0.5
Other (Men's),man utd ↔ sporting cp,4,0.5
Other (Men's),augsburg ↔ red bull salzburg,4,0.5
Other (Men's),getafe ↔ leicester city,4,0.25
Other (Men's),sporting cp ↔ wolverhampton wanderers,4,0.5
Other (Men's),bournemouth ↔ fiorentina,4,0.5
Other (Men's),fenerbahce ↔ gunners,4,0.5
Other (Men's),philadelphia union ↔ verona,4,0.5
Other (Men's),philadelphia union ↔ udinese,4,0.5
Other (Men's),napoli ↔ philadelphia union,4,0.5
Other (Men's),lyon ↔ verona,4,0.5
Other (Men's),lyon ↔ udinese,4,0.5
Other (Men's),atalanta ↔ trabzonspor,4,0.25
Other (Men's),barcelona ↔ trabzonspor,4,0.25
Other (Men's),lyon ↔ philadelphia union,4,0.5
Other (Men's),afc bournemouth ↔ west ham united,4,0.25
Other (Men's),cherries ↔ man city,4,0.25
Other (Men's),cherries ↔ man utd,4,0.25
Other (Men's),lazio ↔ vfb stuttgart,4,0.25
Other (Men's),eintracht frankfurt ↔ fenerbahce,4,0.5
Other (Men's),leverkusen ↔ west ham,4,0.25
Other (Men's),atletico madrid ↔ lokomotiv moscow,4,0.25
Other (Men's),gunners ↔ lokomotiv moscow,4,0.25
Other (Men's),gunners ↔ red bull salzburg,4,0.25
Other (Men's),lokomotiv moscow ↔ psg,4,0.25
Other (Men's),lokomotiv moscow ↔ red bull salzburg,4,0.25
Other (Men's),arsenal ↔ vfb stuttgart,4,0.25
Other (Men's),aston villa ↔ vfb stuttgart,4,0.25
Other (Men's),barcelona ↔ vfb stuttgart,4,0.25
Other (Men's),hoffenheim ↔ norwich city,4,0.25
Other (Men's),man city ↔ vfb stuttgart,4,0.25
Other (Men's),manchester united ↔ new york red bulls,4,0.5
Other (Men's),manchester city ↔ vfb stuttgart,4,0.25
Other (Men's),norwich city ↔ psg,4,0.25
Other (Men's),norwich city ↔ rennes,4,0.25
Other (Men's),norwich city ↔ vfb stuttgart,4,0.25
Other (Men's),paris saint-germain ↔ vfb stuttgart,4,0.25
Other (Men's),psg ↔ vfb stuttgart,4,0.25
Other (Men's),rennes ↔ vfb stuttgart,4,0.25
Other (Men's),athletic bilbao ↔ norwich city,4,0.25
Other (Men's),magpies ↔ osasuna,4,0.25
Other (Men's),magpies ↔ valencia,4,0.25
Other (Men's),newcastle ↔ osasuna,4,0.25
Other (Men's),juventus ↔ toffees,4,0.5
Other (Men's),new york red bulls ↔ real madrid,4,0.25
Other (Men's),cherries ↔ west ham united,4,0.25
Other (Men's),borussia mönchengladbach ↔ leipzig,4,0.25
Other (Men's),foxes ↔ man city,4,0.25
Other (Men's),foxes ↔ man utd,4,0.25
Other (Men's),ajax ↔ udinese,4,0.5
Other (Men's),athletic bilbao ↔ atlético de madrid,4,0.25
Other (Men's),atlético de madrid ↔ barcelona,4,0.25
Other (Men's),atlético de madrid ↔ real madrid,4,0.25
Other (Men's),dinamo batumi ↔ napoli,4,0.25
Other (Men's),dinamo batumi ↔ sassuolo,4,0.25
Other (Men's),augsburg ↔ hertha bsc,4,0.25
Other (Men's),leicester city ↔ marseille,4,0.25
Other (Men's),borussia dortmund ↔ hertha bsc,4,0.25
Other (Men's),feyenoord ↔ fiorentina,4,0.25
Other (Men's),atalanta ↔ valencia,4,0.25
Other (Men's),freiburg ↔ hertha bsc,4,0.25
Other (Men's),freiburg ↔ wolfsburg,4,0.25
Other (Men's),hertha bsc ↔ leipzig,4,0.25
Other (Men's),hertha bsc ↔ rb leipzig,4,0.25
Other (Men's),hertha bsc ↔ stuttgart,4,0.25
Other (Men's),hertha bsc ↔ wolfsburg,4,0.25
Other (Men's),chelsea ↔ fc barcelona,4,0.25
Other (Men's),atletico ↔ getafe,4,1.0
Other (Men's),lazio ↔ sheffield united,4,0.5
Other (Men's),fenerbahce ↔ sevilla,4,0.25
Other (Men's),atletico madrid ↔ fenerbahce,4,0.25
Other (Men's),mallorca ↔ marseille,4,0.5
Other (Men's),atletico madrid ↔ sporting,4,0.5
Other (Men's),eintracht frankfurt ↔ slovan bratislava,4,0.5
Other (Men's),leicester city ↔ rayo vallecano,4,0.25
Other (Men's),celta vigo ↔ tottenham,4,0.25
Other (Men's),celta vigo ↔ porto,4,0.25
Other (Men's),celta vigo ↔ man city,4,0.25
Other (Men's),celta vigo ↔ inter,4,0.25
Other (Men's),benfica ↔ osasuna,4,0.25
Other (Men's),bayern munich ↔ celta vigo,4,0.25
Other (Men's),ajax ↔ mallorca,4,0.25
Other (Men's),ajax ↔ celta vigo,4,0.25
Other (Men's),spartak moscow ↔ wolfsburg,4,0.25
Other (Men's),fc porto ↔ leicester,4,0.25
Other (Men's),fc porto ↔ fulham,4,0.25
Other (Men's),bournemouth ↔ fc porto,4,0.25
Other (Men's),real madrid ↔ spartak moscow,4,0.5
Other (Men's),spartak moscow ↔ valencia,4,0.5
Other (Men's),bayern munich ↔ fenerbahce,4,0.5
Other (Men's),bournemouth ↔ galatasaray,4,0.5
Other (Men's),bristol city ↔ man city,4,0.5
Other (Men's),bristol city ↔ man utd,4,0.5
Other (Men's),man utd ↔ west bromwich albion,4,0.5
Other (Men's),vfl wolfsburg ↔ wolfsburg,4,0.5
Other (Men's),man utd ↔ wolfsburg,4,0.25
Other (Men's),atletico madrid ↔ bournemouth,4,0.25
Other (Men's),bayern munich ↔ luton,4,0.5
Other (Men's),rangers ↔ spurs,4,0.5
Other (Men's),burnley ↔ rayo vallecano,4,0.5
Other (Men's),mallorca ↔ man city,4,0.25
Other (Men's),celtic ↔ luton,4,0.5
Other (Men's),porto ↔ rayo vallecano,4,0.25
Other (Men's),benfica ↔ galatasaray,4,0.5
Other (Men's),bayern munich ↔ empoli,4,0.25
Other (Men's),empoli ↔ real madrid,4,0.25
Other (Men's),benfica ↔ slovan bratislava,4,0.5
Other (Men's),milan ↔ wolverhampton wanderers,4,0.25
Other (Men's),frankfurt ↔ wolfsburg,4,0.5
Other (Men's),genoa ↔ porto,4,0.25
Other (Men's),nice ↔ nottingham forest,4,0.5
Other (Men's),nice ↔ sheffield united,4,0.5
Other (Men's),borussia dortmund ↔ strasbourg,4,0.25
Other (Men's),brighton ↔ psv,4,0.5
Other (Men's),luton town ↔ real madrid,4,0.5
Other (Men's),lyon ↔ strasbourg,4,1.0
Other (Men's),bayern munich ↔ west bromwich albion,4,0.5
Other (Men's),lyon ↔ olympique lyon,4,0.75
Other (Men's),benfica ↔ leverkusen,4,0.5
Other (Men's),lille ↔ man city,4,0.25
Other (Men's),gladbach ↔ leverkusen,4,0.5
Other (Men's),hornets ↔ real madrid,4,0.5
Other (Men's),hellas verona ↔ torino,4,0.25
Other (Men's),atletico madrid ↔ borussia monchengladbach,4,0.25
Other (Men's),fc porto ↔ gunners,4,0.5
Other (Men's),celtic ↔ leipzig,4,0.25
Other (Men's),dortmund ↔ gunners,4,0.25
Other (Men's),gunners ↔ lazio,4,0.25
Other (Men's),luton ↔ rayo vallecano,4,0.5
Other (Men's),rayo vallecano ↔ sheffield united,4,0.5
Other (Men's),aston villa ↔ cherries,4,0.75
Other (Men's),aston villa ↔ bologna,4,0.25
Other (Men's),bologna ↔ borussia dortmund,4,0.25
Other (Men's),blues ↔ bologna,4,0.25
Other (Men's),crystal palace ↔ udinese,4,0.5
Other (Men's),barcelona ↔ villans,4,0.25
Other (Men's),barcelona ↔ freiburg,4,0.25
Other (Men's),eintracht frankfurt ↔ lille,4,0.25
Other (Men's),frankfurt ↔ lille,4,0.25
Other (Men's),frankfurt ↔ rennes,4,0.25
Other (Men's),frankfurt ↔ tottenham,4,0.25
Other (Men's),freiburg ↔ lille,4,0.25
Other (Men's),freiburg ↔ rennes,4,0.25
Other (Men's),burnley ↔ wolverhampton,4,0.5
Other (Men's),bologna ↔ crystal palace,4,0.25
Other (Men's),manchester city ↔ wolverhampton,4,0.5
Other (Men's),ajax ↔ villans,4,0.25
Other (Men's),milan ↔ sporting cp,4,0.5
Other (Men's),lens ↔ wolves,4,0.5
Other (Men's),brentford ↔ psv eindhoven,4,0.5
Other (Men's),milan ↔ nottingham forest,4,0.25
Other (Men's),blues ↔ cherries,4,0.25
Other (Men's),blues ↔ rayo vallecano,4,0.25
Other (Men's),brentford ↔ cherries,4,0.25
Other (Men's),cherries ↔ paris saint-germain,4,0.25
Other (Men's),cherries ↔ rayo vallecano,4,0.25
Other (Men's),bologna ↔ brentford,4,0.25
Other (Men's),rubin kazan ↔ sporting cp,4,0.25
Other (Men's),blues ↔ celta vigo,4,0.5
Other (Men's),dortmund ↔ fc porto,4,0.25
Other (Men's),valencia ↔ villans,4,0.25
Other (Men's),sevilla ↔ villans,4,0.25
Other (Men's),lyon ↔ villans,4,0.25
Other (Men's),inter ↔ villans,4,0.25
Other (Men's),crystal palace ↔ villans,4,0.25
Other (Men's),man utd ↔ wolverhampton wanderers,4,0.75
Other (Men's),bournemouth ↔ psg,4,0.5
Other (Men's),borussia dortmund ↔ villans,4,0.25
Other (Men's),ajax ↔ hertha bsc,4,0.25
Other (Men's),ajax ↔ rubin kazan,4,0.25
Other (Men's),barcelona ↔ hertha bsc,4,0.25
Other (Men's),bologna ↔ villans,4,0.25
Other (Men's),psg ↔ rubin kazan,4,0.25
Other (Men's),dortmund ↔ rubin kazan,4,0.25
Other (Men's),fc porto ↔ hertha bsc,4,0.25
Other (Men's),fc porto ↔ rubin kazan,4,0.25
Other (Men's),bologna ↔ lyon,4,0.25
Other (Men's),hertha bsc ↔ juventus,4,0.25
Other (Men's),hertha bsc ↔ paris saint-germain,4,0.25
Other (Men's),hertha bsc ↔ psg,4,0.25
Other (Men's),hertha bsc ↔ rubin kazan,4,0.25
Other (Men's),hertha bsc ↔ sporting cp,4,0.25
Other (Men's),juventus ↔ rubin kazan,4,0.25
Other (Men's),paris saint-germain ↔ rubin kazan,4,0.25
Other (Men's),lille ↔ mainz,4,0.25
Other (Men's),norwich city ↔ valencia,4,0.25
Other (Men's),galatasaray ↔ monaco,4,0.25
Other (Men's),bayer 04 leverkusen ↔ chelsea,4,0.25
Other (Men's),valencia ↔ wolves,4,0.25
Other (Men's),borussia dortmund ↔ lask,4,0.25
Other (Men's),sporting cp ↔ wolves,4,0.25
Other (Men's),sporting cp ↔ valencia,4,0.25
Other (Men's),fulham ↔ lask,4,0.5
